,Timestamp,CPU %,Memory %
516,55330,43.0,95
517,55370,38.0,94
518,55690,52.0,96
519,55710,52.0,96
520,55890,41.0,97
521,55960,39.0,96
522,55990,37.0,97
523,56050,40.0,97
524,56120,34.0,97
525,56170,45.0,97
526,56300,47.0,97
527,56420,39.0,97
528,56440,45.0,97
529,56660,39.0,96
530,56720,41.0,96
531,56870,38.0,94
532,56880,43.0,94
533,56970,47.0,97
534,56980,50.0,97
535,57190,55.0,97
536,57230,57.0,96
537,57260,48.0,94
538,57280,54.0,94
539,57400,40.0,94
540,57430,40.0,93
541,57530,48.0,92
542,57570,40.0,91
543,57580,40.0,91
544,57640,46.0,92
545,57680,45.0,92
546,57790,42.0,92
547,57830,47.0,93
548,57900,47.0,94
549,58010,47.0,95
550,58020,45.0,95
551,58300,50.0,97
552,58310,59.0,97
553,58330,44.0,95
554,58350,44.0,96
555,58470,45.0,95
556,58550,44.0,95
557,58560,43.0,95
558,58570,47.0,95
559,58670,51.0,96
560,58780,45.0,94
561,58810,44.0,95
562,58890,37.0,93
563,58960,40.0,94
564,59060,37.0,94
565,59700,43.0,93
566,59730,49.0,92
567,59910,33.0,92
568,59930,33.0,91
569,60020,33.0,91
570,60050,34.0,91
571,60390,28.0,91
572,60410,29.0,92
573,60450,29.0,92
574,60480,28.0,91
575,60660,35.0,92
576,60720,28.0,91
577,60730,29.0,91
578,60920,31.0,92
579,60980,26.0,92
580,61040,27.0,93
581,61140,38.0,95
582,61280,38.0,94
583,61300,39.0,92
584,61540,40.0,94
585,61600,39.0,94
586,61830,46.0,93
587,61840,45.0,93
588,61880,32.0,92
589,62390,41.0,95
590,62430,42.0,95
591,62570,49.0,95
592,62600,37.0,94
593,62640,38.0,94
594,62760,34.0,94
595,62770,35.0,95
596,62920,39.0,95
597,63320,34.0,94
598,63360,46.0,93
599,63590,38.0,95
600,63750,50.0,95
601,63810,44.0,95
602,63910,47.0,94
603,64100,48.0,95
604,64140,33.0,94
605,64160,41.0,95
606,64240,34.0,95
607,64300,33.0,94
608,64310,32.0,94
609,64320,33.0,94
610,64690,34.0,94
611,64720,34.0,94
612,64770,32.0,96
613,64990,38.0,96
614,65130,42.0,94
615,65320,47.0,97
616,65330,46.0,97
617,65430,42.0,96
618,65670,47.0,92
619,65690,42.0,92
620,65740,36.0,92
621,65770,41.0,92
622,65810,32.0,91
623,65850,40.0,93
624,65890,43.0,92
625,65920,44.0,92
626,65950,37.0,92
627,66130,55.0,93
628,66170,31.0,93
629,66200,28.0,93
630,66300,31.0,93
631,66370,31.0,92
632,66450,37.0,94
633,66500,35.0,94
634,66550,36.0,94
635,66560,34.0,93
636,66600,31.0,90
637,66710,37.0,93
638,66780,31.0,91
639,66810,27.0,90
640,66820,32.0,90
641,66870,37.0,91
642,67030,34.0,90
643,67130,35.0,91
644,67200,31.0,91
645,67220,27.0,90
646,67340,24.0,88
647,67350,25.0,89
648,67540,32.0,89
649,68090,31.0,90
650,68150,25.0,91
651,68330,25.0,91
652,68470,24.0,90
653,68530,34.0,90
654,68540,29.0,90
655,70730,28.0,92
656,70750,30.0,92
657,70780,29.0,92
658,70940,38.0,93
659,71050,35.0,93
660,71200,28.0,93
661,71290,25.0,92
662,71410,30.0,91
663,71590,36.0,91
664,71670,25.0,91
665,71680,28.0,91
666,71770,38.0,94
667,71790,30.0,94
668,71860,30.0,93
669,71910,25.0,92
670,72220,33.0,93
671,72270,28.0,93
672,72720,23.0,92
673,72780,39.0,93
674,72810,32.0,93
675,73060,30.0,93
676,73070,29.0,93
677,73110,32.0,93
678,73260,26.0,92
679,73310,27.0,92
680,73400,28.0,94
681,73420,32.0,94
682,73470,33.0,94
683,73480,36.0,94
684,73490,32.0,94
685,73500,34.0,94
686,73560,29.0,94
687,73630,33.0,96
688,73680,27.0,95
689,73850,34.0,94
690,73950,35.0,94
691,74080,30.0,94
692,74090,30.0,93
693,74120,30.0,94
694,74260,31.0,93
695,74410,42.0,94
696,74550,31.0,94
697,74570,31.0,94
698,74620,31.0,94
699,74630,29.0,93
700,74640,30.0,94
701,74700,25.0,93
702,74870,25.0,93
703,75000,26.0,94
704,75060,32.0,95
705,75120,27.0,94
706,75180,43.0,96
707,75190,47.0,96
708,75330,30.0,96
709,75470,34.0,96
710,75690,31.0,95
711,75760,36.0,95
712,75930,39.0,97
713,76090,31.0,95
714,76110,28.0,95
715,76430,27.0,94
716,76490,26.0,93
717,76510,34.0,94
718,76540,34.0,94
719,76680,45.0,95
720,76710,37.0,94
721,76730,30.0,94
722,77020,28.0,82
723,77130,39.0,83
724,77240,30.0,86
725,77290,37.0,86
726,77340,31.0,86
727,77380,29.0,85
728,77690,76.0,85
729,77890,29.0,85
730,77980,32.0,85
731,78050,26.0,86
732,78060,27.0,85
733,78080,22.0,86
734,78350,29.0,82
735,78580,30.0,84
736,78630,27.0,83
737,78650,31.0,84
738,78850,42.0,85
739,78970,26.0,83
740,79360,41.0,84
741,79370,73.0,84
742,79390,67.0,84
743,79410,63.0,84
744,79430,67.0,85
745,79600,50.0,85
746,79700,71.0,84
747,79730,28.0,84
748,79800,25.0,84
749,79870,37.0,83
750,80240,48.0,84
751,80320,22.0,83
752,80330,21.0,83
753,80520,25.0,83
754,80590,25.0,83
755,80690,41.0,83
756,80710,22.0,83
757,80750,86.0,83
758,80800,20.0,83
759,80830,81.0,83
760,81370,23.0,83
761,82020,17.0,82
762,82040,22.0,82
763,82110,17.0,82
764,82130,16.0,82
765,82210,20.0,82
766,82250,22.0,83
767,82310,16.0,83
768,82360,16.0,82
769,82620,20.0,84
770,82710,21.0,85
771,82830,37.0,84
772,82840,50.0,84
773,82870,22.0,84
774,82980,27.0,84
775,83060,26.0,86
776,83090,29.0,86
777,83180,32.0,84
778,83220,21.0,84
779,83240,57.0,84
