,Timestamp,CPU %,Memory %
7043559,35910,42.0,89
7043560,36030,54.0,91
7043561,36050,45.0,90
7043562,36090,48.0,92
7043563,36140,51.0,91
7043564,36160,50.0,91
7043565,36170,52.0,91
7043566,36440,43.0,88
7043567,36980,37.0,90
7043568,39750,30.0,89
7043569,39860,28.0,89
7043570,39890,32.0,89
7043571,40040,28.0,89
7043572,40230,32.0,89
7043573,40690,29.0,88
7043574,40860,41.0,88
7043575,40920,31.0,88
7043576,41070,46.0,89
7043577,41260,36.0,89
7043578,41270,34.0,89
7043579,41330,31.0,89
7043580,41440,31.0,88
7043581,41530,32.0,88
7043582,41650,41.0,89
7043583,41750,27.0,89
7043584,41810,26.0,88
7043585,41860,24.0,88
7043586,41990,22.0,88
7043587,42080,22.0,87
7043588,42200,30.0,90
7043589,42250,24.0,87
7043590,42290,27.0,88
7043591,42300,26.0,88
7043592,42550,33.0,87
7043593,42570,36.0,88
7043594,42590,38.0,89
7043595,42600,39.0,88
7043596,42700,38.0,89
7043597,42740,37.0,89
7043598,42880,34.0,89
7043599,42980,46.0,90
7043600,43150,53.0,92
7043601,43220,38.0,89
7043602,43230,39.0,90
7043603,43420,52.0,90
7043604,43440,49.0,90
7043605,43520,37.0,89
7043606,43860,42.0,93
7043607,43910,42.0,94
7043608,44060,42.0,95
7043609,44070,40.0,95
7043610,44090,44.0,96
7043611,44150,44.0,93
7043612,44220,34.0,90
7043613,44310,35.0,90
7043614,44340,38.0,91
7043615,44390,36.0,91
7043616,44420,38.0,91
7043617,44470,40.0,92
7043618,44480,38.0,92
7043619,44490,40.0,93
7043620,44630,33.0,90
7043621,44830,31.0,88
7043622,44870,31.0,89
7043623,44940,30.0,87
7043624,45150,35.0,90
7043625,45280,31.0,89
7043626,45390,27.0,88
7043627,45410,26.0,88
7043628,45440,31.0,88
7043629,45480,34.0,88
7043630,45520,36.0,88
7043631,45740,46.0,89
7043632,45810,50.0,89
7043633,45930,30.0,89
7043634,45980,35.0,90
7043635,46080,40.0,92
7043636,46140,40.0,93
7043637,46500,38.0,93
7043638,46570,33.0,91
7043639,46630,33.0,91
7043640,46690,33.0,91
7043641,46840,37.0,91
7043642,46890,37.0,91
7043643,46940,36.0,91
7043644,46960,36.0,91
7043645,47060,35.0,92
7043646,47190,41.0,93
7043647,47210,38.0,94
7043648,47260,36.0,93
7043649,47400,39.0,96
7043650,47620,40.0,95
7043651,47700,38.0,94
7043652,47730,39.0,95
7043653,47890,53.0,94
7043654,47970,37.0,87
7043655,48040,54.0,93
7043656,48170,35.0,85
7043657,48220,37.0,86
7043658,48260,40.0,87
7043659,48420,35.0,88
7043660,48530,41.0,87
7043661,48720,32.0,88
7043662,48800,30.0,89
7043663,48840,33.0,89
7043664,49000,34.0,90
7043665,49310,51.0,88
7043666,49350,57.0,88
7043667,49520,32.0,86
7043668,49560,35.0,88
7043669,49610,40.0,88
7043670,49680,38.0,87
7043671,49720,37.0,86
7043672,49760,41.0,88
7043673,49950,38.0,91
7043674,50070,47.0,92
7043675,50360,38.0,87
7043676,50380,40.0,88
7043677,50460,49.0,89
7043678,50500,39.0,89
7043679,50520,37.0,89
7043680,50590,40.0,90
7043681,50680,39.0,89
7043682,50690,39.0,89
7043683,50780,33.0,89
7043684,51040,47.0,89
7043685,51110,45.0,88
7043686,51370,38.0,86
7043687,51400,34.0,87
7043688,51480,34.0,87
7043689,51510,35.0,87
7043690,51650,30.0,87
7043691,51670,30.0,87
7043692,51700,33.0,88
7043693,51710,36.0,88
7043694,51750,40.0,89
7043695,51760,36.0,89
7043696,51800,42.0,89
7043697,51920,32.0,89
7043698,51940,31.0,88
7043699,51960,33.0,87
7043700,51990,29.0,87
7043701,52040,26.0,88
7043702,52090,27.0,87
7043703,52140,34.0,88
7043704,52150,35.0,88
7043705,52220,28.0,87
7043706,52240,34.0,88
7043707,52310,35.0,88
7043708,52410,46.0,91
7043709,52520,37.0,90
7043710,52600,39.0,88
7043711,52640,37.0,89
7043712,52670,37.0,89
7043713,52790,31.0,88
7043714,52800,33.0,88
7043715,52870,35.0,88
7043716,52970,31.0,87
7043717,53060,30.0,87
7043718,53090,29.0,87
7043719,53150,36.0,88
7043720,53230,37.0,88
7043721,53410,37.0,91
7043722,53430,42.0,91
7043723,53460,36.0,91
7043724,53580,30.0,89
7043725,53630,26.0,88
7043726,53730,29.0,88
7043727,53770,29.0,88
7043728,53800,29.0,88
7043729,53810,26.0,88
7043730,53830,31.0,89
7043731,53870,29.0,88
7043732,53910,27.0,88
7043733,53990,30.0,90
7043734,54000,31.0,89
7043735,54130,39.0,92
7043736,54330,32.0,93
7043737,54380,42.0,94
7043738,54500,47.0,96
7043739,54550,47.0,95
7043740,54600,37.0,92
7043741,54970,33.0,91
7043742,55040,34.0,91
7043743,55090,32.0,91
7043744,55260,36.0,92
7043745,55440,35.0,93
7043746,55560,40.0,94
7043747,55690,49.0,94
7043748,55730,44.0,94
7043749,55780,45.0,94
7043750,55980,32.0,93
7043751,56030,32.0,93
7043752,56040,26.0,93
7043753,56130,38.0,94
7043754,56260,37.0,93
7043755,56400,37.0,93
7043756,56630,34.0,93
7043757,56670,31.0,94
7043758,56890,35.0,93
7043759,57010,50.0,97
7043760,57090,62.0,98
7043761,57220,51.0,96
7043762,57260,49.0,95
7043763,57390,35.0,94
7043764,57420,40.0,94
7043765,57580,42.0,94
7043766,57730,35.0,93
7043767,57970,40.0,94
7043768,58000,44.0,94
7043769,58010,37.0,95
7043770,58050,33.0,95
7043771,58110,42.0,95
7043772,58190,36.0,96
7043773,58300,43.0,97
7043774,58490,56.0,95
7043775,58550,38.0,94
7043776,58860,41.0,95
7043777,58880,44.0,94
7043778,58930,33.0,94
7043779,58940,42.0,94
7043780,59140,54.0,94
7043781,59200,48.0,94
7043782,59540,37.0,94
7043783,59600,41.0,95
7043784,59680,44.0,94
7043785,59710,49.0,94
7043786,59890,32.0,93
7043787,59930,37.0,93
7043788,60050,28.0,93
7043789,60230,35.0,94
7043790,60240,33.0,94
7043791,60250,37.0,94
7043792,60350,39.0,96
7043793,60420,34.0,94
7043794,60530,27.0,92
7043795,60570,33.0,93
7043796,60610,37.0,92
7043797,60670,43.0,92
7043798,60860,45.0,92
7043799,60970,32.0,90
7043800,61050,30.0,91
7043801,61160,47.0,93
7043802,61170,43.0,93
7043803,61210,44.0,94
7043804,61220,42.0,93
7043805,61250,43.0,93
7043806,61280,37.0,94
7043807,61330,40.0,94
7043808,61810,52.0,92
7043809,62190,38.0,93
7043810,62320,43.0,93
7043811,62360,42.0,94
7043812,62410,43.0,94
7043813,62450,30.0,93
7043814,62940,36.0,93
7043815,63050,30.0,93
7043816,63140,31.0,93
7043817,63240,32.0,93
7043818,63410,42.0,92
7043819,63430,47.0,92
7043820,63440,41.0,93
7043821,63540,34.0,95
7043822,63710,32.0,95
7043823,63720,34.0,95
7043824,63750,36.0,95
7043825,63910,52.0,95
7043826,64100,46.0,95
7043827,66910,26.0,92
7043828,67030,30.0,91
7043829,67140,23.0,90
7043830,67160,25.0,90
7043831,67180,26.0,90
7043832,67210,28.0,90
7043833,67310,33.0,90
7043834,67340,33.0,90
7043835,67380,31.0,90
7043836,67450,31.0,90
7043837,67500,31.0,90
7043838,67620,29.0,90
7043839,67630,24.0,90
7043840,67680,25.0,90
7043841,67790,25.0,92
7043842,67840,21.0,90
7043843,67850,25.0,90
7043844,67860,26.0,90
7043845,67940,23.0,90
7043846,67950,25.0,90
7043847,67990,28.0,90
7043848,68030,21.0,90
7043849,68060,26.0,90
7043850,68190,20.0,91
7043851,68220,26.0,91
7043852,68290,24.0,91
7043853,68490,18.0,91
7043854,68640,31.0,91
7043855,68670,23.0,90
7043856,68680,28.0,91
7043857,68690,22.0,91
7043858,68710,24.0,90
7043859,68720,22.0,90
7043860,68760,27.0,90
7043861,68780,25.0,91
7043862,68880,29.0,92
7043863,69150,27.0,90
7043864,69240,29.0,90
7043865,69310,25.0,90
7043866,69360,35.0,91
7043867,69550,29.0,92
7043868,69740,32.0,91
7043869,69760,31.0,91
7043870,69780,29.0,91
7043871,69990,27.0,91
7043872,70130,17.0,90
7043873,71220,26.0,90
7043874,71270,23.0,90
7043875,71470,26.0,90
7043876,71490,20.0,90
7043877,71540,25.0,90
7043878,71590,33.0,91
7043879,71640,19.0,90
7043880,71650,23.0,90
7043881,71740,24.0,92
7043882,71860,21.0,91
7043883,71910,23.0,92
7043884,72060,26.0,92
7043885,72100,23.0,92
7043886,72140,21.0,91
7043887,72150,28.0,92
7043888,72340,32.0,93
7043889,72350,34.0,93
7043890,72410,30.0,93
7043891,72490,40.0,94
7043892,77710,39.0,94
7043893,77780,32.0,94
7043894,77920,37.0,94
7043895,77990,30.0,94
7043896,78010,36.0,94
7043897,78030,37.0,95
7043898,78050,37.0,95
7043899,78300,28.0,93
7043900,78450,29.0,92
7043901,78640,40.0,97
7043902,78720,33.0,97
7043903,78730,27.0,96
7043904,78790,29.0,96
7043905,78830,29.0,96
7043906,78850,31.0,96
7043907,78870,30.0,94
7043908,78910,54.0,94
7043909,78940,43.0,93
7043910,78970,26.0,93
7043911,79150,28.0,92
7043912,79430,61.0,95
7043913,79690,41.0,95
7043914,79770,29.0,95
7043915,79810,32.0,95
7043916,80110,26.0,96
7043917,80170,33.0,97
7043918,80230,27.0,96
7043919,80800,26.0,93
7043920,80920,28.0,93
7043921,80960,24.0,92
7043922,81070,27.0,94
7043923,81100,31.0,93
7043924,81200,25.0,93
7043925,81210,30.0,93
7043926,81250,25.0,94
7043927,81270,24.0,93
7043928,81300,20.0,92
7043929,81370,23.0,92
7043930,81410,21.0,92
7043931,81460,22.0,92
7043932,81560,16.0,92
7043933,81840,19.0,92
7043934,81880,27.0,93
7043935,82100,30.0,93
7043936,82150,29.0,93
7043937,82310,19.0,93
7043938,82580,23.0,96
7043939,82810,30.0,94
7043940,82900,27.0,95
7043941,82940,29.0,94
7043942,83150,23.0,95
7043943,83270,30.0,95
7043944,83370,33.0,95
7043945,83390,26.0,95
7043946,83540,30.0,93
7043947,83620,23.0,93
7043948,83740,39.0,95
7043949,83750,37.0,95
7043950,83820,31.0,93
7043951,83860,25.0,93
7043952,83910,24.0,94
7043953,83960,27.0,94
7043954,83970,28.0,94
7043955,84130,27.0,94
7043956,84190,25.0,94
7043957,84230,24.0,93
7043958,84250,24.0,93
7043959,84400,18.0,93
7043960,84440,16.0,93
7043961,84470,17.0,94
7043962,84500,18.0,93
7043963,84660,16.0,94
7043964,84900,18.0,94
7043965,85040,17.0,94
7043966,85100,17.0,93
7043967,85170,14.0,93
7043968,85210,18.0,93
7043969,85420,17.0,94
7043970,85620,26.0,96
7043971,85870,27.0,95
7043972,86090,14.0,94
7043973,86100,16.0,94
7043974,86180,23.0,94
7043975,86240,19.0,94
7043976,86250,21.0,94
7043977,86310,24.0,94
7043978,86390,23.0,95
7043979,86430,34.0,94
7043980,86440,23.0,94
7043981,86630,20.0,93
7043982,86810,36.0,96
7043983,86830,37.0,97
7043984,87420,34.0,92
7043985,87790,26.0,92
7043986,87810,25.0,91
7043987,88110,26.0,93
7043988,88210,26.0,91
7043989,88330,39.0,91
7043990,88400,27.0,89
7043991,88450,29.0,89
7043992,88480,25.0,88
7043993,88580,25.0,89
7043994,88760,25.0,91
7043995,88900,31.0,91
7043996,89010,28.0,89
7043997,89060,30.0,90
7043998,89140,33.0,91
7043999,89170,36.0,90
7044000,89340,42.0,90
7044001,89560,24.0,89
7044002,89640,27.0,89
7044003,89710,24.0,91
7044004,89730,23.0,91
7044005,89770,28.0,92
7044006,89780,27.0,92
7044007,89830,25.0,92
7044008,89870,21.0,93
7044009,89940,28.0,93
7044010,90000,26.0,94
7044011,90100,40.0,96
7044012,90130,49.0,97
7044013,90280,42.0,95
7044014,90360,35.0,94
7044015,90370,37.0,93
7044016,90500,24.0,87
7044017,90560,20.0,86
7044018,90580,25.0,87
7044019,90590,23.0,86
7044020,90920,37.0,89
7044021,90930,32.0,90
7044022,90970,35.0,89
7044023,91010,30.0,90
7044024,91070,44.0,90
7044025,91090,47.0,89
7044026,91100,36.0,89
7044027,91120,43.0,89
7044028,91190,27.0,89
7044029,91210,30.0,88
7044030,91230,30.0,88
7044031,91270,25.0,88
7044032,91390,28.0,88
7044033,91470,22.0,86
7044034,91530,19.0,85
7044035,91670,23.0,86
7044036,91690,29.0,86
7044037,92130,24.0,93
7044038,92160,27.0,94
7044039,92200,36.0,94
7044040,92300,34.0,91
7044041,92340,37.0,91
7044042,92390,33.0,92
7044043,92620,21.0,90
7044044,92940,20.0,90
7044045,92970,24.0,90
7044046,92990,23.0,90
7044047,93550,29.0,90
7044048,94070,33.0,92
7044049,94210,40.0,92
7044050,94280,46.0,92
7044051,94310,38.0,91
7044052,94430,62.0,93
7044053,94750,42.0,93
7044054,94810,46.0,93
7044055,94840,36.0,92
7044056,94970,33.0,92
7044057,95050,34.0,94
7044058,95320,36.0,92
7044059,95340,37.0,92
7044060,95650,35.0,93
7044061,95840,26.0,91
7044062,95860,29.0,90
7044063,95880,26.0,91
7044064,96060,23.0,91
7044065,96070,29.0,91
7044066,96100,35.0,90
7044067,96130,46.0,91
7044068,96200,30.0,92
7044069,96380,36.0,92
7044070,96800,30.0,90
7044071,97050,31.0,91
7044072,97120,30.0,91
7044073,97140,27.0,92
7044074,97290,33.0,92
7044075,97310,29.0,92
7044076,97350,38.0,94
7044077,97450,47.0,96
7044078,97600,47.0,94
7044079,97760,48.0,95
7044080,97770,42.0,94
7044081,97880,39.0,96
7044082,97930,46.0,96
7044083,97960,43.0,96
7044084,98010,51.0,97
7044085,98110,40.0,93
7044086,98190,38.0,94
7044087,98230,35.0,95
7044088,98250,39.0,93
7044089,98470,33.0,92
7044090,98720,33.0,92
7044091,98750,37.0,93
7044092,98830,50.0,95
7044093,98910,40.0,96
7044094,99070,38.0,96
7044095,99110,46.0,95
7044096,99300,35.0,91
7044097,99360,33.0,92
7044098,99390,22.0,91
7044099,99510,28.0,91
7044100,99650,33.0,91
7044101,99690,32.0,92
7044102,99700,38.0,93
7044103,99710,38.0,93
7044104,99720,36.0,93
7044105,99820,30.0,93
7044106,99860,43.0,95
7044107,99880,37.0,95
7044108,99900,37.0,95
7044109,99930,38.0,94
7044110,100070,27.0,92
7044111,100490,35.0,92
7044112,100550,42.0,92
7044113,100610,34.0,92
7044114,100650,25.0,92
7044115,100750,39.0,88
7044116,100780,35.0,88
7044117,101020,52.0,92
7044118,101140,42.0,92
7044119,101180,49.0,93
7044120,101220,41.0,93
7044121,101230,38.0,93
7044122,101340,36.0,93
7044123,101370,42.0,93
7044124,101500,42.0,91
7044125,101650,44.0,94
7044126,101700,38.0,94
7044127,102010,37.0,90
7044128,102100,27.0,92
7044129,102190,35.0,91
7044130,102310,31.0,91
7044131,102320,32.0,91
7044132,102430,31.0,93
7044133,102460,34.0,95
7044134,102470,39.0,97
7044135,102560,37.0,94
7044136,102590,35.0,94
7044137,102660,40.0,95
7044138,102670,45.0,95
7044139,102750,40.0,95
7044140,102830,39.0,96
7044141,102880,37.0,95
7044142,102950,39.0,95
7044143,103070,33.0,93
7044144,103170,31.0,91
7044145,103380,44.0,93
7044146,103420,41.0,92
7044147,103460,43.0,93
7044148,103510,56.0,94
7044149,103520,51.0,94
7044150,103570,58.0,95
7044151,103850,40.0,94
7044152,103910,36.0,95
7044153,104050,29.0,91
7044154,104070,30.0,91
7044155,104130,43.0,90
7044156,104160,41.0,91
7044157,104180,41.0,91
7044158,104190,43.0,91
7044159,104250,32.0,90
7044160,104270,41.0,91
7044161,104380,36.0,92
7044162,104410,41.0,91
7044163,104520,42.0,92
7044164,104600,47.0,94
7044165,104640,55.0,96
7044166,104690,51.0,96
7044167,104750,54.0,98
7044168,104860,40.0,94
7044169,105040,50.0,95
7044170,105320,51.0,93
7044171,105660,53.0,93
7044172,105800,50.0,92
7044173,105900,43.0,93
7044174,105950,50.0,95
7044175,106120,45.0,94
7044176,106150,53.0,95
7044177,106240,45.0,94
7044178,106300,34.0,91
7044179,106330,34.0,91
7044180,106420,49.0,94
7044181,106540,48.0,94
7044182,106580,57.0,92
7044183,106650,41.0,93
7044184,106840,64.0,94
7044185,106850,61.0,92
7044186,107060,51.0,92
7044187,107130,48.0,88
7044188,107360,64.0,91
7044189,107430,60.0,91
7044190,107440,59.0,90
7044191,107510,63.0,94
7044192,107730,57.0,89
7044193,107800,58.0,88
7044194,107810,56.0,89
7044195,107980,80.0,93
7044196,107990,80.0,93
7044197,108110,82.0,93
7044198,108220,75.0,93
7044199,108230,77.0,94
7044200,108270,74.0,94
7044201,108310,83.0,95
7044202,108450,80.0,91
7044203,108480,80.0,92
7044204,108600,82.0,94
7044205,108610,81.0,94
7044206,108800,72.0,91
7044207,108860,59.0,91
7044208,108870,55.0,90
7044209,109170,68.0,90
7044210,109180,70.0,89
7044211,109580,49.0,91
7044212,109650,68.0,93
7044213,109950,63.0,93
7044214,110030,57.0,89
7044215,110050,61.0,90
7044216,110080,57.0,90
7044217,110100,59.0,90
7044218,110180,71.0,92
7044219,110420,57.0,97
7044220,110610,56.0,97
7044221,111000,59.0,91
7044222,111090,71.0,94
7044223,111130,72.0,94
7044224,111220,78.0,94
7044225,111250,75.0,95
7044226,111340,69.0,93
7044227,111380,65.0,93
7044228,111400,61.0,93
7044229,111430,72.0,92
7044230,111460,69.0,94
7044231,111610,60.0,90
7044232,111630,61.0,92
7044233,111640,60.0,92
7044234,111700,61.0,91
7044235,111750,72.0,93
7044236,111840,64.0,96
7044237,111870,58.0,94
7044238,111880,57.0,94
7044239,112070,59.0,96
7044240,112360,62.0,90
7044241,112570,62.0,86
7044242,112580,56.0,86
7044243,112770,54.0,86
7044244,112870,58.0,87
7044245,112980,43.0,83
7044246,113010,45.0,81
7044247,113100,39.0,81
7044248,113220,36.0,79
7044249,113300,57.0,82
7044250,113320,57.0,82
7044251,113450,61.0,86
7044252,113940,56.0,95
7044253,113960,55.0,95
7044254,114130,60.0,96
7044255,114200,66.0,93
7044256,114210,66.0,93
7044257,114280,48.0,93
7044258,114350,47.0,88
7044259,114470,51.0,84
7044260,114610,44.0,85
7044261,114790,55.0,86
7044262,114800,61.0,88
7044263,115070,45.0,87
7044264,115130,58.0,88
7044265,115210,55.0,88
7044266,115390,66.0,91
7044267,115640,47.0,88
7044268,115740,53.0,86
7044269,115800,49.0,86
7044270,115830,53.0,86
7044271,116060,41.0,83
7044272,116260,45.0,87
7044273,116270,46.0,87
7044274,116280,51.0,86
7044275,116320,42.0,86
7044276,116400,45.0,87
7044277,116450,46.0,89
7044278,116520,45.0,88
7044279,116590,48.0,89
7044280,116680,44.0,87
7044281,116780,50.0,88
7044282,116820,52.0,89
7044283,116840,49.0,87
7044284,116860,49.0,87
7044285,117020,56.0,89
7044286,117140,46.0,87
