,Timestamp,CPU %,Memory %
5722870,20170,40.0,85
5722871,20220,52.0,86
5722872,20250,51.0,86
5722873,20260,54.0,87
5722874,20380,52.0,89
5722875,20630,58.0,89
5722876,20730,75.0,85
5722877,20750,57.0,83
5722878,20850,53.0,84
5722879,21010,39.0,82
5722880,21260,39.0,82
5722881,21270,40.0,81
5722882,21540,42.0,78
5722883,21670,59.0,83
5722884,21780,41.0,85
5722885,21790,43.0,85
5722886,21810,50.0,86
5722887,21820,45.0,86
5722888,21850,75.0,85
5722889,21870,63.0,86
5722890,21990,56.0,85
5722891,22010,40.0,84
5722892,22300,72.0,86
5722893,22370,66.0,87
5722894,22460,63.0,88
5722895,22880,78.0,87
5722896,22950,71.0,87
5722897,22970,68.0,86
5722898,23180,59.0,85
5722899,23220,56.0,85
5722900,23300,76.0,86
5722901,23540,54.0,85
5722902,23670,58.0,84
5722903,23690,53.0,84
5722904,23880,61.0,82
5722905,24340,46.0,84
5722906,24560,47.0,82
5722907,24660,48.0,85
5722908,24670,59.0,85
5722909,24690,50.0,85
5722910,25190,24.0,79
5722911,25390,47.0,80
5722912,25400,43.0,81
5722913,25630,31.0,82
5722914,25670,67.0,83
5722915,25790,43.0,83
5722916,25840,40.0,84
5722917,25950,44.0,84
5722918,25960,50.0,84
5722919,26850,54.0,89
5722920,26860,55.0,89
5722921,27120,31.0,86
5722922,27340,43.0,86
5722923,27420,36.0,89
5722924,27530,47.0,88
5722925,27550,41.0,88
5722926,27560,41.0,89
5722927,27610,35.0,89
5722928,27810,27.0,85
5722929,27920,32.0,83
5722930,28030,37.0,86
5722931,28240,28.0,83
5722932,28350,45.0,82
5722933,28360,35.0,81
5722934,28520,44.0,84
5722935,28570,45.0,84
5722936,28580,33.0,85
5722937,28680,28.0,85
5722938,29320,42.0,84
5722939,29390,39.0,84
5722940,29540,28.0,80
5722941,29680,39.0,80
5722942,29720,35.0,81
5722943,29770,43.0,82
5722944,30030,46.0,81
5722945,30110,43.0,80
5722946,30130,29.0,80
5722947,30140,28.0,81
5722948,30220,29.0,81
5722949,30230,35.0,81
5722950,30420,44.0,81
5722951,30440,42.0,80
5722952,30490,37.0,81
5722953,30570,46.0,83
5722954,30770,34.0,79
5722955,30780,42.0,79
5722956,30810,35.0,79
5722957,30900,25.0,78
5722958,30920,24.0,78
5722959,31060,52.0,80
5722960,31110,32.0,79
5722961,31140,42.0,80
5722962,31260,34.0,81
5722963,31290,35.0,81
5722964,31310,37.0,80
5722965,31330,25.0,79
5722966,31450,41.0,80
5722967,31460,40.0,80
5722968,31490,40.0,81
5722969,31530,42.0,80
5722970,31640,29.0,79
5722971,31980,43.0,84
5722972,32000,33.0,85
5722973,32030,36.0,86
5722974,32330,33.0,81
5722975,32380,34.0,81
5722976,32470,48.0,82
5722977,32520,30.0,80
5722978,32910,24.0,80
5722979,32950,33.0,81
5722980,32980,36.0,81
5722981,32990,38.0,82
5722982,33090,33.0,81
5722983,33130,29.0,82
5722984,33210,42.0,82
5722985,33240,41.0,81
5722986,35620,28.0,84
5722987,35690,27.0,82
5722988,35890,35.0,81
5722989,36200,43.0,85
5722990,36240,27.0,85
5722991,36260,37.0,85
5722992,36300,24.0,84
5722993,36420,26.0,79
5722994,36580,36.0,83
5722995,36660,67.0,84
5722996,36690,39.0,85
5722997,36860,44.0,86
5722998,36870,41.0,87
5722999,37100,36.0,87
5723000,37160,27.0,86
5723001,37310,26.0,84
5723002,37520,33.0,82
5723003,37810,31.0,82
5723004,37850,18.0,82
5723005,37900,33.0,82
5723006,38000,16.0,82
5723007,38010,35.0,82
5723008,38150,16.0,81
5723009,38300,14.0,80
5723010,38330,17.0,80
5723011,38430,18.0,81
5723012,38530,38.0,80
5723013,38680,20.0,81
5723014,38800,29.0,81
5723015,38840,28.0,81
5723016,38960,40.0,82
5723017,39040,31.0,81
5723018,39150,27.0,80
5723019,39200,21.0,80
5723020,39330,43.0,81
5723021,39450,16.0,81
5723022,39590,22.0,81
5723023,39720,35.0,82
5723024,39760,20.0,82
5723025,39780,28.0,82
5723026,39820,30.0,83
5723027,39860,27.0,83
5723028,40030,37.0,84
5723029,40140,26.0,83
5723030,40170,29.0,84
5723031,40250,28.0,84
5723032,40310,36.0,85
5723033,40460,27.0,84
5723034,40510,38.0,84
5723035,40570,34.0,85
5723036,40630,29.0,84
5723037,40700,28.0,84
5723038,40740,30.0,84
5723039,40830,30.0,84
5723040,41050,32.0,85
5723041,41090,38.0,86
5723042,41220,36.0,87
5723043,41260,38.0,88
5723044,41330,30.0,87
5723045,41360,36.0,87
5723046,41700,26.0,86
5723047,41710,26.0,86
5723048,41800,31.0,86
5723049,41830,21.0,85
5723050,41840,31.0,86
5723051,41910,27.0,85
5723052,41940,29.0,85
5723053,42070,18.0,84
5723054,42190,34.0,84
5723055,42390,18.0,86
5723056,42580,32.0,86
5723057,42740,30.0,86
5723058,42870,36.0,87
5723059,42880,32.0,87
5723060,42940,35.0,87
5723061,42960,54.0,87
5723062,43110,26.0,88
5723063,43220,30.0,87
5723064,43630,21.0,87
5723065,43770,25.0,86
5723066,43960,28.0,90
5723067,44040,31.0,92
5723068,44160,29.0,91
5723069,44320,21.0,86
5723070,44340,22.0,86
5723071,44360,20.0,85
5723072,44370,22.0,86
5723073,44440,24.0,87
5723074,44450,25.0,87
5723075,44490,31.0,88
5723076,44500,28.0,88
5723077,44520,28.0,88
5723078,44590,25.0,87
5723079,44630,27.0,86
5723080,44640,35.0,86
5723081,44780,17.0,86
5723082,45210,13.0,85
5723083,45270,14.0,86
5723084,45280,34.0,86
5723085,45320,13.0,86
5723086,45350,14.0,86
5723087,45380,15.0,86
5723088,45400,13.0,86
5723089,45490,24.0,86
5723090,45530,27.0,85
5723091,45600,40.0,86
5723092,45610,39.0,86
5723093,45670,40.0,85
5723094,45700,40.0,86
5723095,46050,23.0,89
5723096,46080,32.0,91
5723097,46100,35.0,91
5723098,46270,28.0,92
5723099,46280,25.0,92
5723100,46340,30.0,93
5723101,46360,29.0,93
5723102,46370,30.0,93
5723103,46420,30.0,93
5723104,46430,28.0,92
5723105,46470,28.0,91
5723106,46510,29.0,90
5723107,46530,46.0,89
5723108,46590,15.0,88
5723109,46830,28.0,89
5723110,46890,20.0,89
5723111,47100,23.0,90
5723112,47130,36.0,88
5723113,47140,16.0,89
5723114,47230,23.0,92
5723115,47240,48.0,92
5723116,47270,21.0,92
5723117,47360,33.0,93
5723118,47400,38.0,91
5723119,47420,32.0,91
5723120,47480,28.0,94
5723121,47630,24.0,90
5723122,47710,31.0,88
5723123,47750,40.0,88
5723124,47780,30.0,88
5723125,47790,26.0,88
5723126,47840,23.0,89
5723127,48080,29.0,91
5723128,48320,36.0,90
5723129,48490,23.0,89
5723130,48520,19.0,89
5723131,48680,28.0,91
5723132,48890,24.0,91
5723133,48910,26.0,91
5723134,48960,20.0,89
5723135,49060,29.0,87
5723136,49120,46.0,88
5723137,49210,44.0,88
5723138,49230,43.0,87
5723139,49410,30.0,88
5723140,49440,24.0,88
5723141,49610,18.0,87
5723142,49810,35.0,91
5723143,49840,33.0,92
5723144,50170,34.0,89
5723145,50280,19.0,88
5723146,50320,30.0,89
5723147,50410,36.0,90
5723148,50480,20.0,90
5723149,50610,38.0,90
5723150,50630,27.0,90
5723151,50670,19.0,89
5723152,50790,22.0,88
5723153,50810,32.0,89
5723154,51140,33.0,87
5723155,51150,32.0,87
5723156,51200,34.0,87
5723157,51420,28.0,88
5723158,51470,35.0,87
5723159,51530,46.0,87
5723160,51670,17.0,87
5723161,51780,21.0,88
5723162,51810,36.0,90
5723163,51900,32.0,89
5723164,51920,33.0,89
5723165,51930,22.0,89
5723166,51970,16.0,88
5723167,52030,16.0,88
5723168,52050,14.0,88
5723169,52060,13.0,88
5723170,52090,49.0,88
5723171,52140,21.0,89
5723172,52240,36.0,88
5723173,52320,20.0,90
5723174,52590,22.0,91
5723175,52900,39.0,90
5723176,52980,35.0,88
5723177,53070,18.0,89
5723178,53110,22.0,88
5723179,53170,25.0,87
5723180,53220,21.0,86
5723181,53270,20.0,87
5723182,53370,28.0,89
5723183,53390,28.0,89
5723184,53440,34.0,90
5723185,53550,25.0,90
5723186,53560,25.0,89
5723187,53600,17.0,88
5723188,53620,15.0,87
5723189,53750,16.0,88
5723190,53850,23.0,89
5723191,53980,21.0,89
5723192,54010,27.0,89
5723193,54200,32.0,91
5723194,54260,22.0,92
5723195,54280,25.0,93
5723196,54470,25.0,90
5723197,54540,27.0,92
5723198,54580,29.0,89
5723199,54670,21.0,90
5723200,54900,25.0,90
5723201,54910,25.0,89
5723202,55150,34.0,90
5723203,55180,32.0,91
5723204,55250,28.0,91
5723205,55270,32.0,92
5723206,55320,36.0,91
5723207,55350,33.0,91
5723208,55360,35.0,91
5723209,55430,38.0,92
5723210,55520,36.0,91
5723211,55530,34.0,91
5723212,55670,35.0,93
5723213,55700,33.0,92
5723214,55720,29.0,91
5723215,56300,31.0,89
5723216,56340,25.0,88
5723217,56520,31.0,91
5723218,56570,30.0,90
5723219,56990,27.0,92
5723220,57000,27.0,92
5723221,57210,41.0,93
5723222,57280,41.0,91
5723223,57290,32.0,92
5723224,57330,32.0,92
5723225,57520,29.0,91
5723226,57570,23.0,91
5723227,57600,25.0,91
5723228,57720,34.0,91
5723229,57840,22.0,89
5723230,57910,23.0,89
5723231,58130,31.0,92
5723232,58320,37.0,92
5723233,58480,42.0,93
5723234,58690,26.0,92
5723235,59000,22.0,89
5723236,59060,30.0,88
5723237,59100,34.0,89
5723238,59110,34.0,89
5723239,59230,25.0,87
5723240,59310,24.0,88
5723241,59330,24.0,87
5723242,59360,21.0,87
5723243,59390,29.0,88
5723244,59400,31.0,88
5723245,59410,31.0,88
5723246,59430,30.0,89
5723247,59490,25.0,88
5723248,59560,32.0,89
5723249,59580,36.0,91
5723250,59650,38.0,90
5723251,59660,34.0,89
5723252,59700,31.0,89
5723253,59740,25.0,87
5723254,59770,24.0,87
5723255,59810,36.0,88
5723256,59920,17.0,86
5723257,60090,17.0,86
5723258,60360,22.0,86
5723259,60380,19.0,86
5723260,60520,19.0,86
5723261,60580,23.0,87
5723262,60600,19.0,87
5723263,60610,21.0,88
5723264,60730,20.0,87
5723265,60920,18.0,87
5723266,60940,20.0,87
5723267,61010,26.0,86
5723268,61070,26.0,87
5723269,61100,20.0,88
5723270,61160,25.0,90
5723271,61170,27.0,90
5723272,61230,24.0,89
5723273,61240,22.0,90
5723274,61250,27.0,90
5723275,61300,22.0,90
5723276,61410,31.0,89
5723277,61430,22.0,89
5723278,61560,39.0,91
5723279,61580,39.0,90
5723280,61600,32.0,90
5723281,61620,27.0,89
5723282,61650,29.0,89
5723283,61690,31.0,89
5723284,61800,49.0,89
5723285,62230,34.0,89
5723286,62250,34.0,89
5723287,62280,35.0,88
5723288,63090,27.0,88
5723289,63160,18.0,88
5723290,63250,22.0,88
5723291,63320,17.0,88
5723292,63380,34.0,89
5723293,63390,36.0,89
5723294,63450,38.0,89
5723295,63530,28.0,91
5723296,63550,36.0,91
5723297,63780,33.0,90
5723298,63870,42.0,91
5723299,63880,36.0,91
5723300,63920,49.0,90
5723301,63960,39.0,91
5723302,64150,32.0,91
5723303,64240,30.0,90
5723304,64280,44.0,89
5723305,64340,27.0,88
5723306,64510,31.0,89
5723307,64740,29.0,90
5723308,64770,45.0,91
5723309,64920,23.0,93
5723310,64960,29.0,93
5723311,64970,26.0,93
5723312,65200,42.0,91
5723313,65210,32.0,91
5723314,65370,45.0,94
5723315,65390,57.0,94
5723316,65540,32.0,88
5723317,65560,29.0,89
5723318,65620,33.0,88
5723319,65870,45.0,88
5723320,65900,41.0,88
5723321,66290,22.0,90
5723322,66320,21.0,88
5723323,66400,39.0,88
5723324,66610,30.0,88
5723325,66630,22.0,88
5723326,66730,24.0,88
5723327,66900,22.0,90
5723328,66920,26.0,90
5723329,67060,28.0,88
5723330,67070,34.0,88
5723331,67080,39.0,88
5723332,67120,36.0,88
5723333,67130,28.0,89
5723334,67170,36.0,88
5723335,67190,42.0,89
5723336,67410,39.0,86
5723337,67480,33.0,88
5723338,67500,45.0,87
5723339,67640,34.0,87
5723340,67650,53.0,86
5723341,67970,30.0,88
5723342,68050,29.0,88
5723343,68120,47.0,89
5723344,68150,40.0,89
5723345,68290,46.0,89
5723346,68360,37.0,87
5723347,68400,47.0,86
5723348,68470,40.0,86
5723349,68690,37.0,87
5723350,68810,29.0,89
5723351,68890,34.0,89
5723352,68900,32.0,88
5723353,68950,47.0,88
5723354,69060,38.0,88
5723355,69110,33.0,88
5723356,69290,27.0,87
5723357,69300,31.0,88
5723358,69320,43.0,88
5723359,69390,28.0,89
5723360,69420,27.0,89
5723361,69700,56.0,89
5723362,69830,38.0,88
5723363,69900,31.0,88
5723364,69960,40.0,88
5723365,70030,41.0,88
5723366,70100,42.0,88
5723367,70150,33.0,88
5723368,70220,28.0,88
5723369,70250,35.0,89
5723370,70300,43.0,88
5723371,70380,46.0,88
5723372,70400,60.0,88
5723373,70530,53.0,88
5723374,70720,35.0,88
5723375,70900,39.0,89
5723376,71050,15.0,89
5723377,71060,18.0,89
5723378,71200,15.0,89
5723379,71250,11.0,88
5723380,71290,13.0,88
5723381,71300,11.0,88
5723382,71360,15.0,89
5723383,71400,13.0,87
5723384,71430,18.0,88
5723385,71530,19.0,88
5723386,71570,21.0,88
5723387,71590,22.0,88
5723388,71670,18.0,89
5723389,71850,18.0,91
5723390,71910,14.0,90
5723391,71980,16.0,90
5723392,72110,19.0,90
5723393,72150,19.0,89
5723394,72300,31.0,89
5723395,72470,22.0,92
5723396,74130,21.0,86
5723397,74160,21.0,87
5723398,74190,37.0,87
5723399,74310,22.0,88
5723400,74410,20.0,87
5723401,74460,25.0,89
5723402,74490,28.0,90
5723403,74510,23.0,88
5723404,74650,32.0,88
5723405,74740,21.0,87
5723406,74790,21.0,86
5723407,74810,20.0,86
5723408,74960,15.0,86
5723409,75050,24.0,88
5723410,75060,21.0,88
5723411,75090,22.0,88
5723412,75170,25.0,90
5723413,75200,26.0,91
5723414,75230,44.0,92
5723415,75260,30.0,92
5723416,75400,30.0,91
5723417,75420,36.0,91
5723418,75450,24.0,89
5723419,75490,24.0,90
5723420,75970,31.0,93
5723421,75990,31.0,92
5723422,76000,27.0,91
5723423,76240,21.0,89
5723424,76280,21.0,89
5723425,76370,21.0,89
5723426,76380,21.0,89
5723427,76430,16.0,88
5723428,76500,23.0,90
5723429,76640,26.0,89
5723430,76670,33.0,88
5723431,76760,25.0,87
5723432,76820,22.0,87
5723433,76980,25.0,88
5723434,77080,20.0,90
5723435,78060,22.0,88
5723436,78550,26.0,90
5723437,78740,26.0,91
5723438,78800,26.0,90
5723439,78820,26.0,89
5723440,78940,36.0,89
5723441,78950,27.0,89
5723442,78980,23.0,89
5723443,79050,26.0,89
5723444,79330,29.0,91
5723445,79340,35.0,91
5723446,79410,58.0,90
5723447,79890,16.0,90
5723448,79920,17.0,90
5723449,80220,23.0,91
5723450,80540,18.0,89
5723451,80640,24.0,91
5723452,80700,25.0,92
5723453,80750,24.0,92
5723454,80830,21.0,92
5723455,80910,23.0,92
5723456,81020,17.0,92
5723457,81030,21.0,93
5723458,81040,24.0,93
5723459,81130,17.0,89
5723460,81210,26.0,90
5723461,81220,21.0,90
5723462,81230,18.0,90
5723463,83820,18.0,87
5723464,83860,21.0,87
5723465,83950,19.0,86
5723466,83960,19.0,87
5723467,83990,19.0,87
5723468,84030,20.0,87
5723469,84050,20.0,87
5723470,84100,15.0,86
5723471,84200,20.0,86
5723472,84310,22.0,86
5723473,84330,29.0,86
5723474,84450,15.0,87
5723475,84890,17.0,88
5723476,84970,14.0,87
5723477,84990,11.0,87
5723478,85180,12.0,87
5723479,85240,15.0,87
5723480,85270,14.0,87
5723481,85310,14.0,87
5723482,85350,12.0,87
5723483,85390,15.0,87
5723484,85450,18.0,89
5723485,85480,17.0,89
5723486,85630,20.0,88
5723487,85800,18.0,86
5723488,85880,22.0,88
5723489,86340,14.0,89
5723490,86410,17.0,89
5723491,86460,16.0,89
5723492,86530,14.0,89
5723493,86560,14.0,89
5723494,86680,13.0,89
5723495,86690,14.0,89
5723496,86720,14.0,89
5723497,86800,24.0,93
5723498,86810,26.0,94
5723499,87000,35.0,90
5723500,87030,32.0,90
5723501,87040,33.0,90
5723502,87130,24.0,88
5723503,87150,25.0,87
5723504,87360,34.0,85
5723505,87420,27.0,87
5723506,87500,25.0,89
5723507,87560,32.0,90
5723508,87760,36.0,88
5723509,88150,29.0,91
5723510,88230,26.0,91
5723511,88260,26.0,91
5723512,88300,27.0,91
5723513,88330,25.0,89
5723514,88410,20.0,87
5723515,88460,24.0,87
5723516,88590,19.0,86
5723517,88610,20.0,86
5723518,88750,27.0,90
5723519,88860,26.0,91
5723520,88870,26.0,91
5723521,88890,23.0,89
5723522,88900,22.0,89
5723523,88930,20.0,89
5723524,88950,18.0,89
5723525,88970,19.0,89
5723526,88990,23.0,90
5723527,89060,35.0,87
5723528,89110,28.0,88
5723529,89220,22.0,88
5723530,89230,22.0,88
5723531,89250,20.0,87
5723532,89260,23.0,87
5723533,89350,23.0,87
5723534,89550,18.0,87
5723535,89680,21.0,87
5723536,90390,19.0,87
5723537,90570,27.0,85
5723538,90580,26.0,85
5723539,90620,18.0,86
5723540,90730,23.0,87
5723541,90800,26.0,89
5723542,90880,32.0,90
5723543,90920,29.0,90
5723544,90930,29.0,91
5723545,90960,33.0,91
5723546,91030,35.0,92
5723547,91050,40.0,93
5723548,91160,36.0,92
5723549,91280,28.0,88
5723550,91330,27.0,88
5723551,91360,32.0,87
5723552,91530,26.0,86
5723553,91540,27.0,86
5723554,91570,22.0,86
5723555,91640,18.0,86
5723556,91700,17.0,85
5723557,91740,38.0,86
5723558,91910,22.0,86
5723559,91920,22.0,86
5723560,92120,29.0,93
5723561,92140,30.0,93
5723562,92170,34.0,93
5723563,92420,39.0,92
5723564,92550,34.0,91
5723565,92580,30.0,90
5723566,92710,32.0,87
5723567,92820,24.0,85
5723568,92830,26.0,85
5723569,92850,25.0,86
5723570,92950,24.0,87
5723571,92970,27.0,87
5723572,93020,24.0,88
5723573,93070,26.0,88
5723574,93140,22.0,86
5723575,93380,18.0,85
5723576,93480,27.0,86
5723577,93520,23.0,84
5723578,93530,21.0,84
5723579,93580,22.0,84
5723580,93660,28.0,84
5723581,93810,25.0,85
5723582,93830,23.0,85
5723583,93950,23.0,85
5723584,93990,22.0,85
5723585,94000,21.0,84
5723586,94020,21.0,84
5723587,94180,28.0,86
5723588,94300,38.0,86
5723589,94310,34.0,86
5723590,94530,39.0,89
5723591,94540,37.0,89
5723592,94640,36.0,92
5723593,94870,36.0,88
5723594,95120,24.0,88
5723595,95160,27.0,87
5723596,95280,34.0,87
5723597,95360,33.0,90
5723598,95460,34.0,88
5723599,95720,31.0,88
5723600,95730,32.0,87
5723601,95970,27.0,85
5723602,96100,25.0,86
5723603,96150,38.0,86
5723604,96180,43.0,87
5723605,96280,41.0,89
5723606,96520,34.0,87
5723607,96630,31.0,87
5723608,97090,24.0,86
5723609,97110,20.0,85
5723610,97270,34.0,86
5723611,97290,28.0,86
5723612,97330,29.0,87
5723613,97500,38.0,88
5723614,97540,35.0,89
5723615,97670,21.0,88
5723616,97810,41.0,88
5723617,97930,38.0,90
5723618,98050,34.0,87
5723619,98130,28.0,87
5723620,98300,35.0,86
5723621,98310,34.0,86
5723622,98340,33.0,87
5723623,98400,30.0,87
5723624,98420,28.0,86
5723625,98440,28.0,86
5723626,98510,30.0,85
5723627,98580,27.0,86
5723628,98720,31.0,88
5723629,98750,41.0,90
5723630,98840,43.0,91
5723631,98870,42.0,93
5723632,98930,36.0,92
5723633,98970,41.0,94
5723634,98990,39.0,95
5723635,99000,41.0,94
5723636,99020,37.0,93
5723637,99140,44.0,91
5723638,99210,35.0,88
5723639,99240,31.0,88
5723640,99280,38.0,89
5723641,99340,36.0,88
5723642,99350,33.0,87
5723643,99420,28.0,86
5723644,99530,33.0,84
5723645,99580,27.0,84
5723646,99710,30.0,85
5723647,99800,42.0,86
5723648,99820,27.0,84
5723649,99860,33.0,85
5723650,99960,32.0,88
5723651,100140,31.0,87
5723652,100500,32.0,88
5723653,100530,34.0,88
5723654,100760,29.0,86
5723655,100780,31.0,86
5723656,100890,36.0,90
5723657,100900,35.0,89
5723658,101060,36.0,91
5723659,101130,36.0,89
5723660,101180,37.0,89
5723661,101340,34.0,90
5723662,101410,37.0,89
5723663,101470,38.0,89
5723664,101540,35.0,87
5723665,101570,36.0,88
5723666,101590,32.0,87
5723667,101650,30.0,87
5723668,101700,30.0,88
5723669,101740,31.0,87
5723670,101770,32.0,86
5723671,101790,30.0,87
5723672,101860,31.0,85
5723673,102070,21.0,85
5723674,102130,36.0,87
5723675,102270,27.0,87
5723676,102400,29.0,87
5723677,102420,42.0,88
5723678,102450,40.0,89
5723679,102470,35.0,89
5723680,102510,43.0,90
5723681,102730,37.0,91
5723682,102870,34.0,90
5723683,102950,28.0,89
5723684,103110,29.0,87
5723685,103170,27.0,87
5723686,103200,32.0,88
5723687,103220,32.0,88
5723688,103450,30.0,88
5723689,103570,46.0,93
5723690,103630,44.0,91
5723691,103650,43.0,90
5723692,103710,42.0,90
5723693,103730,46.0,90
5723694,103900,27.0,87
5723695,104000,24.0,86
5723696,104410,38.0,87
5723697,104420,35.0,87
5723698,104520,36.0,89
5723699,104550,32.0,89
5723700,104600,42.0,91
5723701,104610,41.0,90
5723702,104660,41.0,90
5723703,104690,43.0,92
5723704,104760,48.0,92
5723705,104840,37.0,92
5723706,104900,37.0,91
5723707,105000,45.0,92
5723708,105050,40.0,94
5723709,105060,41.0,94
5723710,105100,46.0,92
5723711,105250,42.0,90
5723712,105320,49.0,91
5723713,105400,39.0,90
5723714,105430,44.0,91
5723715,105600,61.0,91
5723716,105630,56.0,91
5723717,105660,45.0,90
5723718,105710,46.0,91
5723719,105720,45.0,90
5723720,105740,32.0,89
5723721,105750,33.0,90
5723722,105890,33.0,91
5723723,105990,29.0,91
5723724,106150,52.0,94
5723725,106180,46.0,92
5723726,106190,45.0,91
5723727,106230,38.0,89
5723728,106440,50.0,91
5723729,106570,51.0,88
5723730,106610,57.0,89
5723731,106620,55.0,89
5723732,106750,61.0,93
5723733,106770,59.0,94
5723734,106790,56.0,94
5723735,107110,56.0,83
5723736,107150,53.0,86
5723737,107160,55.0,87
5723738,107390,56.0,91
5723739,107560,55.0,91
5723740,107620,51.0,91
5723741,107710,37.0,86
5723742,107920,68.0,89
5723743,107960,72.0,90
5723744,108000,71.0,89
5723745,108120,70.0,90
5723746,108140,64.0,89
5723747,108280,74.0,90
5723748,108550,75.0,95
5723749,108570,73.0,95
5723750,108580,75.0,95
5723751,108700,58.0,93
5723752,108800,49.0,90
5723753,108820,47.0,90
5723754,108860,40.0,89
5723755,108920,72.0,88
5723756,109090,63.0,92
5723757,109110,59.0,90
5723758,109140,58.0,92
5723759,109280,63.0,90
5723760,109300,67.0,90
5723761,109400,41.0,88
5723762,109430,43.0,89
5723763,109450,49.0,88
5723764,109470,48.0,88
5723765,109510,45.0,88
5723766,109590,38.0,88
5723767,109970,48.0,87
5723768,110090,56.0,88
5723769,110170,67.0,89
