,Timestamp,CPU %,Memory %
14998004,37500,23.0,85
14998005,37550,38.0,85
14998006,37640,21.0,84
14998007,37650,27.0,82
14998008,37660,32.0,83
14998009,37700,33.0,83
14998010,37750,23.0,82
14998011,38230,14.0,81
14998012,38530,25.0,81
14998013,38560,22.0,82
14998014,38580,21.0,82
14998015,38650,40.0,83
14998016,38660,25.0,82
14998017,38790,19.0,83
14998018,38850,20.0,83
14998019,38860,30.0,84
14998020,38950,29.0,83
14998021,39040,31.0,82
14998022,39060,25.0,83
14998023,39090,23.0,84
14998024,39170,22.0,82
14998025,39420,21.0,85
14998026,39530,16.0,82
14998027,39560,15.0,79
14998028,39670,21.0,82
14998029,39730,24.0,83
14998030,39740,25.0,84
14998031,39760,29.0,84
14998032,40030,24.0,81
14998033,40080,23.0,81
14998034,40160,25.0,82
14998035,40300,28.0,83
14998036,40450,28.0,80
14998037,40650,24.0,80
14998038,40760,29.0,81
14998039,40790,24.0,80
14998040,40950,27.0,81
14998041,41090,27.0,82
14998042,41200,29.0,82
14998043,41290,28.0,82
14998044,41430,31.0,81
14998045,41540,26.0,81
14998046,41550,29.0,81
14998047,41650,35.0,82
14998048,41690,30.0,82
14998049,41830,20.0,80
14998050,41910,25.0,81
14998051,41960,25.0,81
14998052,42010,20.0,81
14998053,42040,24.0,81
14998054,42080,19.0,81
14998055,42230,24.0,81
14998056,42310,31.0,82
14998057,42720,30.0,81
14998058,43030,29.0,82
14998059,43040,22.0,82
14998060,43100,28.0,83
14998061,43110,29.0,83
14998062,43160,36.0,83
14998063,43370,31.0,83
14998064,43400,40.0,83
14998065,43560,27.0,82
14998066,43670,30.0,83
14998067,43760,36.0,84
14998068,43870,30.0,85
14998069,43880,29.0,85
14998070,43900,30.0,86
14998071,44150,33.0,86
14998072,44190,28.0,86
14998073,44220,26.0,86
14998074,44230,28.0,86
14998075,44350,25.0,84
14998076,44440,32.0,84
14998077,44580,27.0,84
14998078,44600,28.0,85
14998079,44760,27.0,84
14998080,44970,24.0,83
14998081,45020,27.0,84
14998082,45080,31.0,86
14998083,45250,20.0,83
14998084,45270,19.0,83
14998085,45400,19.0,83
14998086,45610,38.0,81
14998087,45640,38.0,82
14998088,45780,19.0,82
14998089,45910,22.0,83
14998090,45920,25.0,83
14998091,45960,30.0,85
14998092,46200,29.0,89
14998093,46220,28.0,89
14998094,46410,28.0,89
14998095,46470,24.0,86
14998096,46550,24.0,86
14998097,46560,23.0,86
14998098,46760,21.0,84
14998099,46780,20.0,84
14998100,46790,21.0,84
14998101,46840,24.0,84
14998102,46870,23.0,84
14998103,46940,20.0,84
14998104,46950,21.0,84
14998105,47090,25.0,86
14998106,47120,22.0,85
14998107,47160,22.0,86
14998108,47190,26.0,86
14998109,47200,30.0,86
14998110,47340,25.0,85
14998111,47400,23.0,85
14998112,47580,29.0,87
14998113,47620,24.0,86
14998114,47650,24.0,85
14998115,47850,29.0,87
14998116,47940,47.0,89
14998117,48020,45.0,90
14998118,48070,44.0,90
14998119,48130,21.0,90
14998120,48180,23.0,88
14998121,48280,23.0,87
14998122,48300,25.0,87
14998123,48310,27.0,87
14998124,48370,23.0,86
14998125,48500,21.0,86
14998126,48710,26.0,87
14998127,48730,25.0,88
14998128,48800,23.0,88
14998129,48870,33.0,89
14998130,49270,45.0,85
14998131,49280,44.0,86
14998132,49350,49.0,86
14998133,49390,49.0,86
14998134,49400,50.0,86
14998135,49420,46.0,86
14998136,49590,21.0,86
14998137,49660,23.0,85
14998138,49670,25.0,85
14998139,49750,32.0,88
14998140,49760,31.0,88
14998141,49850,31.0,89
14998142,50060,24.0,89
14998143,50190,21.0,87
14998144,54020,21.0,89
14998145,54160,36.0,92
14998146,54190,35.0,91
14998147,57570,26.0,89
14998148,57840,20.0,89
14998149,57960,24.0,91
14998150,57980,27.0,91
14998151,58000,23.0,91
14998152,58140,34.0,93
14998153,58160,34.0,94
14998154,58170,36.0,94
14998155,58340,25.0,92
14998156,58420,21.0,90
14998157,58430,25.0,90
14998158,58500,33.0,92
14998159,58510,30.0,92
14998160,58530,24.0,91
14998161,58640,36.0,91
14998162,58690,41.0,89
14998163,58790,28.0,89
14998164,59200,42.0,89
14998165,59210,34.0,89
14998166,59270,27.0,89
14998167,59280,26.0,89
14998168,59390,33.0,88
14998169,59520,30.0,87
14998170,59770,27.0,88
14998171,59880,26.0,87
14998172,60300,20.0,87
14998173,60370,23.0,85
14998174,60430,17.0,84
14998175,60490,19.0,85
14998176,60530,18.0,85
14998177,60560,20.0,86
14998178,60630,26.0,87
14998179,60870,30.0,87
14998180,60910,22.0,86
14998181,60940,15.0,86
14998182,61100,22.0,88
14998183,61320,34.0,91
14998184,61390,22.0,90
14998185,61580,42.0,89
14998186,61590,39.0,89
14998187,61840,23.0,89
14998188,61930,28.0,90
14998189,62410,28.0,90
14998190,62510,38.0,91
14998191,62570,31.0,89
14998192,62590,22.0,89
14998193,62740,22.0,88
14998194,62850,26.0,86
14998195,62980,21.0,87
14998196,63000,20.0,87
14998197,63090,25.0,87
14998198,63190,31.0,86
14998199,63230,16.0,86
14998200,63800,25.0,88
14998201,63920,30.0,88
14998202,64150,20.0,90
14998203,64200,34.0,90
14998204,64230,37.0,90
14998205,64260,18.0,90
14998206,64450,43.0,89
14998207,64460,30.0,89
14998208,64480,23.0,89
14998209,64500,19.0,89
14998210,64610,34.0,88
14998211,64730,27.0,87
14998212,64780,39.0,89
14998213,64800,23.0,89
14998214,65030,12.0,88
14998215,65140,25.0,88
14998216,65150,27.0,88
14998217,65160,31.0,89
14998218,65220,31.0,90
14998219,65230,36.0,91
14998220,65300,32.0,91
14998221,65400,60.0,91
14998222,65420,46.0,91
14998223,65530,28.0,91
14998224,65610,22.0,89
14998225,65620,32.0,89
14998226,65700,43.0,90
14998227,65790,28.0,89
14998228,65810,36.0,86
14998229,65920,14.0,86
14998230,66010,29.0,87
14998231,66050,41.0,86
14998232,66220,19.0,87
14998233,66260,25.0,88
14998234,66280,21.0,89
14998235,66330,29.0,88
14998236,66540,40.0,88
14998237,66570,22.0,89
14998238,66630,21.0,87
14998239,66650,24.0,88
14998240,66670,24.0,88
14998241,66810,33.0,88
14998242,66890,21.0,90
14998243,66960,26.0,88
14998244,67000,26.0,89
14998245,67030,20.0,89
14998246,67100,26.0,89
14998247,67120,15.0,89
14998248,67140,30.0,89
14998249,67210,20.0,89
14998250,67380,39.0,88
14998251,67430,35.0,88
14998252,67640,29.0,86
14998253,67650,11.0,86
14998254,67690,18.0,86
14998255,67850,31.0,86
14998256,68010,35.0,90
14998257,68040,10.0,86
14998258,68090,23.0,87
14998259,68140,49.0,88
14998260,68160,56.0,87
14998261,68220,11.0,87
14998262,68510,11.0,86
14998263,68830,23.0,88
14998264,68860,41.0,88
14998265,68980,47.0,88
14998266,69190,11.0,87
14998267,69200,13.0,87
14998268,69280,40.0,88
14998269,69330,38.0,89
14998270,69680,31.0,90
14998271,69710,29.0,91
14998272,69890,28.0,89
14998273,69980,16.0,90
14998274,70360,34.0,88
14998275,70390,13.0,89
14998276,70710,32.0,89
14998277,70750,16.0,89
14998278,70950,19.0,90
14998279,71150,17.0,90
14998280,71280,29.0,89
14998281,71520,39.0,88
14998282,71810,22.0,91
14998283,71880,26.0,91
14998284,72120,23.0,90
14998285,72330,22.0,92
14998286,72340,23.0,91
14998287,72390,37.0,91
14998288,72620,25.0,90
14998289,72670,32.0,90
14998290,72680,33.0,90
14998291,72840,29.0,91
14998292,72850,17.0,91
14998293,72880,33.0,90
14998294,72930,35.0,90
14998295,73030,35.0,89
14998296,73080,27.0,90
14998297,73200,22.0,89
14998298,73380,27.0,89
14998299,73530,43.0,89
14998300,73560,31.0,90
14998301,73600,28.0,90
14998302,73650,33.0,90
14998303,73780,30.0,89
14998304,73940,33.0,90
14998305,73960,18.0,90
14998306,74060,25.0,89
14998307,74070,29.0,89
14998308,74330,47.0,90
14998309,74410,36.0,90
14998310,74430,29.0,90
14998311,74480,20.0,90
14998312,74580,32.0,90
14998313,74680,24.0,90
14998314,74720,16.0,90
14998315,74820,23.0,90
14998316,74890,37.0,89
14998317,74920,17.0,90
14998318,75140,46.0,91
14998319,75160,42.0,91
14998320,75350,16.0,88
14998321,75500,35.0,90
14998322,75530,37.0,90
14998323,75540,33.0,91
14998324,75570,18.0,90
14998325,75620,38.0,89
14998326,75630,38.0,89
14998327,75670,18.0,90
14998328,75730,36.0,90
14998329,75750,37.0,90
14998330,75960,21.0,90
14998331,76040,25.0,89
14998332,76050,34.0,89
14998333,76170,24.0,87
14998334,76360,13.0,87
14998335,76400,34.0,87
14998336,76410,31.0,87
14998337,76470,30.0,87
14998338,76480,34.0,87
14998339,76670,53.0,90
14998340,76690,47.0,90
14998341,76780,22.0,88
14998342,76920,35.0,89
14998343,77130,31.0,90
14998344,77150,35.0,90
14998345,77310,32.0,91
14998346,77390,33.0,91
14998347,77540,34.0,91
14998348,77620,28.0,88
14998349,77720,32.0,86
14998350,77760,14.0,86
14998351,77780,38.0,86
14998352,77810,39.0,86
14998353,77850,38.0,85
14998354,77880,24.0,86
14998355,77940,12.0,86
14998356,77980,20.0,86
14998357,78050,45.0,86
14998358,78270,14.0,85
14998359,78320,29.0,86
14998360,78360,46.0,86
14998361,78410,13.0,85
14998362,78470,11.0,85
14998363,78530,18.0,88
14998364,78650,31.0,89
14998365,78690,23.0,89
14998366,78760,17.0,89
14998367,79010,37.0,86
14998368,79100,11.0,86
14998369,79180,29.0,86
14998370,79200,37.0,86
14998371,79300,36.0,87
14998372,79360,27.0,87
14998373,79380,36.0,87
14998374,79580,44.0,88
14998375,79610,42.0,88
14998376,79690,59.0,89
14998377,79700,62.0,88
14998378,79770,12.0,87
14998379,79920,36.0,87
14998380,80280,37.0,87
14998381,80320,33.0,87
14998382,80400,11.0,87
14998383,80420,10.0,87
14998384,80560,12.0,87
14998385,80600,39.0,87
14998386,80630,44.0,87
14998387,80720,36.0,87
14998388,80830,10.0,87
14998389,80860,8.0,87
14998390,81190,29.0,87
14998391,81260,15.0,87
14998392,81300,40.0,87
14998393,81350,47.0,88
14998394,81430,33.0,88
14998395,81480,10.0,88
14998396,81560,37.0,88
14998397,81670,33.0,88
14998398,81720,28.0,88
14998399,82050,13.0,88
14998400,82310,7.0,86
14998401,82340,6.0,86
14998402,82400,6.0,86
14998403,82500,21.0,87
14998404,82510,32.0,88
14998405,82810,11.0,87
14998406,82980,25.0,88
14998407,83310,7.0,87
14998408,83330,8.0,88
14998409,83620,54.0,87
14998410,83670,8.0,88
14998411,83680,7.0,88
14998412,83810,35.0,90
14998413,83960,30.0,91
14998414,83970,34.0,92
14998415,84280,10.0,87
14998416,84320,12.0,88
14998417,84400,33.0,88
14998418,84540,37.0,88
14998419,84630,13.0,89
14998420,84660,10.0,89
14998421,84770,44.0,88
14998422,84780,41.0,88
14998423,84800,37.0,88
14998424,85070,47.0,89
14998425,85180,9.0,88
14998426,85450,17.0,90
14998427,85480,29.0,91
14998428,85840,28.0,73
14998429,85890,26.0,73
14998430,86240,22.0,72
14998431,86460,22.0,73
14998432,86520,31.0,74
14998433,86550,30.0,73
14998434,86590,28.0,74
14998435,88850,26.0,81
14998436,88920,25.0,82
14998437,88970,33.0,80
14998438,89110,24.0,77
14998439,89160,37.0,78
14998440,89210,15.0,77
14998441,89270,16.0,77
14998442,89480,34.0,81
14998443,89500,22.0,80
14998444,89790,27.0,79
14998445,89840,30.0,80
14998446,89850,38.0,80
14998447,89910,19.0,81
14998448,89940,21.0,81
14998449,90170,33.0,86
14998450,90250,37.0,87
14998451,90280,29.0,85
14998452,90310,43.0,85
14998453,90350,20.0,83
14998454,90370,21.0,84
14998455,90450,41.0,80
14998456,90530,46.0,79
14998457,90610,15.0,79
14998458,90780,17.0,81
14998459,90800,19.0,81
14998460,90850,27.0,83
14998461,90900,29.0,84
14998462,90910,48.0,84
14998463,90940,26.0,83
14998464,90950,23.0,83
14998465,90960,28.0,84
14998466,90970,27.0,84
14998467,91010,27.0,83
14998468,91020,35.0,84
14998469,91100,33.0,83
14998470,91110,26.0,83
14998471,91160,32.0,83
14998472,91230,29.0,83
14998473,91280,29.0,83
14998474,91330,27.0,81
14998475,91390,26.0,82
14998476,91470,23.0,81
14998477,91680,75.0,83
14998478,91700,98.0,86
14998479,91710,98.0,86
14998480,91780,38.0,79
14998481,92340,43.0,86
14998482,92420,38.0,88
14998483,92500,41.0,91
14998484,92510,41.0,91
14998485,92720,29.0,84
14998486,92820,24.0,83
14998487,93010,21.0,81
14998488,93130,21.0,81
14998489,93220,22.0,82
14998490,93280,14.0,81
14998491,93560,18.0,81
14998492,93610,21.0,81
14998493,93720,20.0,81
14998494,93730,22.0,82
14998495,93770,22.0,82
14998496,93800,19.0,83
14998497,94020,19.0,80
14998498,94200,22.0,82
14998499,94240,27.0,81
14998500,94340,30.0,82
14998501,94380,26.0,82
14998502,94450,33.0,82
14998503,94580,34.0,83
14998504,94610,26.0,82
14998505,94620,33.0,82
14998506,94740,19.0,81
14998507,94760,22.0,82
14998508,94960,17.0,82
14998509,94970,17.0,82
14998510,95100,23.0,83
14998511,95280,21.0,85
14998512,95490,33.0,87
14998513,95550,31.0,86
14998514,95770,33.0,86
14998515,95780,30.0,86
14998516,95860,30.0,85
14998517,95920,26.0,85
14998518,95950,28.0,85
14998519,95980,30.0,85
14998520,96110,28.0,83
14998521,96140,32.0,84
14998522,96200,28.0,84
14998523,96250,39.0,86
14998524,96350,34.0,85
14998525,96670,31.0,83
14998526,96820,23.0,79
14998527,97170,18.0,83
14998528,97250,29.0,84
14998529,97310,20.0,84
14998530,97350,27.0,85
14998531,97450,26.0,85
14998532,97570,33.0,85
14998533,97680,28.0,84
14998534,97710,33.0,84
14998535,97860,39.0,85
14998536,97890,42.0,86
14998537,97940,40.0,87
14998538,98020,36.0,86
14998539,98130,28.0,84
14998540,98250,27.0,84
14998541,98270,27.0,84
14998542,98540,36.0,83
14998543,98620,27.0,82
14998544,98630,28.0,83
14998545,99060,35.0,89
14998546,99110,39.0,89
14998547,99120,33.0,88
14998548,99220,41.0,87
14998549,99240,30.0,87
14998550,99370,26.0,86
14998551,99490,26.0,83
14998552,99580,27.0,84
14998553,99610,33.0,84
14998554,99670,33.0,85
14998555,99790,51.0,84
14998556,99800,48.0,84
14998557,99900,49.0,87
14998558,100200,42.0,86
14998559,100250,44.0,85
14998560,100690,49.0,85
14998561,100710,51.0,86
14998562,100790,45.0,84
14998563,101040,45.0,87
14998564,101110,44.0,87
14998565,101120,44.0,87
14998566,101210,47.0,88
14998567,101250,45.0,87
14998568,101290,45.0,88
14998569,101360,44.0,87
14998570,101370,45.0,87
14998571,101410,43.0,85
14998572,101660,44.0,86
14998573,101700,44.0,87
14998574,101840,49.0,86
14998575,101950,50.0,87
14998576,101990,47.0,88
14998577,102020,51.0,89
14998578,102030,51.0,89
14998579,102250,43.0,88
14998580,102300,43.0,87
14998581,102330,47.0,88
14998582,102440,22.0,87
14998583,102450,27.0,87
14998584,102510,31.0,87
14998585,102530,39.0,88
14998586,102610,37.0,89
14998587,102670,34.0,89
14998588,102680,36.0,89
14998589,102740,35.0,91
14998590,102750,39.0,90
14998591,102960,28.0,87
14998592,102980,41.0,88
14998593,103030,31.0,88
14998594,103090,28.0,87
14998595,103100,26.0,87
14998596,103170,27.0,87
14998597,103190,29.0,87
14998598,103230,34.0,87
14998599,103260,30.0,88
14998600,103450,23.0,85
14998601,103740,44.0,89
14998602,103850,32.0,88
14998603,103870,28.0,87
14998604,103900,29.0,89
14998605,103920,29.0,89
14998606,104000,26.0,87
14998607,104110,35.0,89
14998608,104310,32.0,89
14998609,104350,37.0,88
14998610,104370,32.0,88
14998611,104590,47.0,88
14998612,104650,42.0,89
14998613,105070,55.0,86
14998614,105090,53.0,85
14998615,105140,48.0,79
14998616,105170,48.0,79
14998617,105190,43.0,79
14998618,105210,45.0,79
14998619,105300,38.0,77
14998620,105330,33.0,78
14998621,105450,51.0,78
14998622,105500,50.0,79
14998623,105600,48.0,77
14998624,105710,39.0,75
14998625,105790,34.0,77
14998626,106050,45.0,79
14998627,106070,49.0,81
14998628,106430,61.0,84
14998629,106450,59.0,83
14998630,106510,45.0,82
14998631,106530,42.0,81
14998632,106590,48.0,80
14998633,106720,58.0,83
14998634,106740,62.0,84
14998635,106780,59.0,85
14998636,106810,60.0,88
14998637,106840,57.0,86
14998638,108640,75.0,86
14998639,108670,71.0,85
14998640,108770,67.0,85
14998641,108870,52.0,81
14998642,109020,55.0,83
14998643,109190,48.0,83
14998644,109330,57.0,85
14998645,109410,52.0,85
14998646,109470,49.0,81
14998647,109550,56.0,86
14998648,109590,48.0,85
14998649,109610,57.0,86
14998650,109800,54.0,86
14998651,109850,52.0,86
14998652,109920,51.0,86
14998653,109930,54.0,86
14998654,110040,52.0,83
14998655,110060,50.0,82
14998656,110150,63.0,83
14998657,110180,57.0,84
14998658,110190,52.0,83
14998659,110350,56.0,87
14998660,110410,54.0,86
14998661,110430,39.0,85
14998662,110560,43.0,83
14998663,110570,45.0,83
14998664,110670,43.0,82
14998665,110700,43.0,82
14998666,110750,49.0,82
14998667,110800,52.0,86
14998668,110930,51.0,89
14998669,111150,67.0,88
14998670,111400,49.0,87
14998671,111480,50.0,87
14998672,111600,51.0,89
14998673,111620,48.0,87
14998674,111650,56.0,88
14998675,111670,58.0,90
